country,year,primary,lower_sec,upper_sec,college
Ireland,2025,138.2800,137.6400,133.3400,77.0300
Israel,1950,73.0700,46.9900,30.4900,5.1200
Israel,1955,76.4200,54.0000,36.8900,6.5900
Israel,1960,81.7900,61.1200,42.6100,7.7000
Israel,1965,87.4300,67.1500,47.1700,8.4600
Israel,1970,91.3200,74.2000,53.1200,9.5600
Israel,1975,93.0400,76.2700,54.4500,9.4700
Israel,1980,93.9400,78.7300,56.3200,9.5400
Israel,1985,94.5300,80.9100,57.7800,9.3900
Israel,1990,95.0800,83.3500,60.0800,9.7400
Israel,1995,95.6000,85.5600,63.0200,10.6300
Israel,2000,95.9700,87.0200,66.8000,11.2700
Israel,2005,96.1700,89.6200,72.9200,28.2000
Israel,2010,95.3300,88.2000,71.5300,11.9500
Israel,2015,96.5300,90.1500,75.3600,12.9100
Israel,2020,109.9900,104.3900,91.3100,26.5200
Israel,2025,111.2000,106.2400,94.5200,28.7200
Italy,1950,81.8000,27.0800,10.3000,0.8200
Italy,1955,86.6200,33.2900,13.6800,1.1200
Italy,1960,90.3800,41.5600,18.2400,1.4900
Italy,1965,93.2000,47.5100,22.2100,1.6900
Italy,1970,96.1000,59.9500,30.3400,2.4300
Italy,1975,97.3900,75.5000,39.9800,3.1400
Italy,1980,98.0000,86.6300,46.8700,3.3500
Italy,1985,98.4900,92.0000,49.3000,3.5200
Italy,1990,98.7200,94.0500,52.9100,4.1700
Italy,1995,98.8800,95.5400,59.6800,5.3000
Italy,2000,99.0000,96.4400,65.4300,6.1800
Italy,2005,99.2900,98.4600,72.1600,7.1300
Italy,2010,99.3900,98.2000,78.8500,12.8600
Italy,2015,99.6100,99.5300,81.4500,9.6300
Italy,2020,109.7100,109.6800,95.2400,19.5400
Italy,2025,110.4600,110.2500,98.4200,21.4200
Jamaica,1950,59.3600,22.1600,6.0500,4.6000
Jamaica,1955,65.1100,27.3300,7.9100,6.0200
Jamaica,1960,69.2500,30.1600,9.1400,6.9000
Jamaica,1965,74.1700,36.8600,11.6900,8.8100
Jamaica,1970,80.0000,44.6800,15.2200,11.6500
Jamaica,1975,86.5900,57.5000,19.1500,14.2200
Jamaica,1980,92.2100,71.5700,19.7900,14.2700
Jamaica,1985,95.5700,80.6700,19.3100,13.5200
Jamaica,1990,96.8500,84.8100,20.6800,14.2600
Jamaica,1995,97.7300,87.9600,25.3900,16.8100
Jamaica,2000,98.3400,89.7400,29.6500,18.4200
Jamaica,2005,98.9800,93.1000,33.8800,20.0400
Jamaica,2010,99.2000,94.4300,39.9400,22.7200
Jamaica,2015,99.3400,95.2800,45.7000,24.7300
Jamaica,2020,99.4300,95.8800,51.0600,27.8200
Jamaica,2025,99.3800,96.1700,56.0500,29.3800
Japan,1950,99.7400,99.3100,53.9700,5.6200
Japan,1955,99.7800,87.9100,52.2300,5.4400
Japan,1960,99.8100,89.9100,57.4600,6.3700
Japan,1965,99.8400,93.1900,64.5900,8.0900
Japan,1970,99.8900,99.3200,74.4600,11.2700
Japan,1975,99.8900,99.8800,81.6000,15.3000
Japan,1980,99.8900,99.8800,88.1400,20.2300
Japan,1985,99.9100,99.9000,90.2700,21.6400
Japan,1990,99.9300,99.9300,89.9000,22.4900
Japan,1995,99.9400,99.9300,89.9100,24.5400
Japan,2000,99.9400,99.9200,90.1900,27.0100
Japan,2005,99.9200,99.9100,90.7200,28.4500
Japan,2010,99.9300,99.2200,90.7400,29.4800
Japan,2015,99.8900,99.8800,91.6100,32.8400
Japan,2020,99.9000,99.8900,91.8800,32.4200
Japan,2025,99.8700,99.8400,92.0000,33.6000
Jordan,1950,15.7100,9.3200,7.3400,1.9500
Jordan,1955,23.9100,14.6600,11.8000,3.4400
Jordan,1960,33.6200,21.2800,17.4600,5.4600
Jordan,1965,65.1000,44.1400,36.9600,13.5900
Jordan,1970,71.7900,50.9200,43.2700,15.9400
Jordan,1975,75.1000,54.8200,45.7500,16.8300
Jordan,1980,78.0200,58.5100,48.6800,17.4900
Jordan,1985,79.5500,62.0200,51.2300,16.6600
Jordan,1990,79.2300,63.5900,49.5800,14.1800
Jordan,1995,80.1900,64.5800,47.1600,12.5600
Jordan,2000,80.8200,62.0600,46.3500,12.2500
Jordan,2005,82.0200,66.2400,50.1800,14.2700
Jordan,2010,85.5200,71.7100,54.7100,15.3300
Jordan,2015,88.4200,76.5100,58.7900,16.2300
Jordan,2020,110.6500,101.5800,82.5400,36.2700
Jordan,2025,113.2500,106.2800,86.8000,38.6400
Kazakhstan,1950,84.8300,56.1000,33.2000,4.9800
Kazakhstan,1955,87.4900,62.4500,39.7700,6.2600
Kazakhstan,1960,91.6100,75.6800,51.5400,8.0700
Kazakhstan,1965,94.0800,85.1000,63.0500,10.2500
Kazakhstan,1970,97.7700,94.4200,78.4900,14.1200
Kazakhstan,1975,98.9700,97.5700,84.5800,13.6900
Kazakhstan,1980,99.3800,98.6200,88.0400,14.0600
Kazakhstan,1985,99.5400,99.0600,89.8800,14.9300
Kazakhstan,1990,99.5300,99.0700,90.1600,15.3400
Kazakhstan,1995,99.5300,99.0400,89.7500,16.3300
Kazakhstan,2000,99.5000,99.0300,91.1300,17.8800
Kazakhstan,2005,99.5700,99.0500,91.9500,37.6400
Kazakhstan,2010,99.4800,99.0100,92.6500,22.5200
Kazakhstan,2015,99.4100,99.0000,94.0500,23.4000
Kazakhstan,2020,99.4200,99.0600,95.0900,23.0900
Kazakhstan,2025,99.3600,98.9600,95.0000,23.6700
Kenya,1950,9.6300,5.7500,2.0300,0.4300
Kenya,1955,12.7000,8.0600,2.5900,0.5500
Kenya,1960,17.5300,11.8700,3.6500,0.8400
Kenya,1965,27.1300,18.3100,6.2700,1.4600
Kenya,1970,38.7800,23.6900,9.9000,2.0100
Kenya,1975,45.5500,26.3000,13.6000,2.6300
Kenya,1980,54.4900,33.3400,18.4200,3.1700
Kenya,1985,63.5300,40.6500,22.4700,3.6000
Kenya,1990,70.3500,50.8900,25.1100,4.0800
Kenya,1995,74.8000,59.2100,24.9000,3.9300
Kenya,2000,74.9400,60.2200,26.3700,4.1900
Kenya,2005,77.4700,63.7400,32.4400,8.7000
Kenya,2010,78.0500,64.0700,28.8300,4.6800
Kenya,2015,74.5200,62.3800,30.6200,5.0600
Kenya,2020,81.0200,70.3400,39.9600,11.2200
Kenya,2025,82.8300,73.4200,44.4500,12.6700
Kiribati,1950,22.8000,11.3400,4.2000,0.1700
Kiribati,1955,27.9400,13.9900,5.3400,0.2200
Kiribati,1960,34.2000,17.3300,6.7800,0.2700
Kiribati,1965,41.8600,21.6400,8.7000,0.3400
Kiribati,1970,49.8700,26.3800,10.9000,0.4100
Kiribati,1975,57.0500,31.2300,13.3900,0.4600
Kiribati,1980,65.6100,36.7000,16.3100,0.5600
Kiribati,1985,71.0800,40.6900,18.0700,0.5700
Kiribati,1990,75.4500,46.3400,22.7800,0.5500
Kiribati,1995,79.5000,52.6200,29.7900,0.5900
Kiribati,2000,82.0100,60.7700,37.8300,0.5800
Kiribati,2005,84.4800,70.1100,47.0600,0.7200
Kiribati,2010,89.7500,81.2200,57.5300,0.8500
Kiribati,2015,88.3400,82.4800,61.7100,1.0700
Kiribati,2020,91.8500,87.6200,68.3300,1.1100
Kiribati,2025,93.5000,90.5100,72.8300,1.3400
Kuwait,1950,20.7200,14.7000,8.1300,1.5100
Kuwait,1955,25.9000,18.9000,10.3400,1.8800
Kuwait,1960,33.8200,25.4300,13.7300,2.5600
Kuwait,1965,41.4300,32.1200,16.9200,3.2100
Kuwait,1970,47.7500,38.2600,19.4500,3.6500
Kuwait,1975,69.1700,59.5500,31.0000,7.9700
Kuwait,1980,68.1600,59.6100,29.2700,6.8700
Kuwait,1985,65.6800,58.4400,25.7400,5.4100
Kuwait,1990,64.2200,57.7100,23.0900,4.7000
Kuwait,1995,63.1000,56.9000,22.8100,4.7200
Kuwait,2000,61.7700,57.0900,23.0600,4.5500
Kuwait,2005,82.2500,75.3900,32.1200,6.2100
Kuwait,2010,76.2500,61.5600,27.1300,5.0800
Kuwait,2015,97.3700,87.6500,41.4700,7.7200
Kuwait,2020,96.4700,87.6600,44.0900,8.1500
Kuwait,2025,96.1100,87.3200,48.6300,9.3900
Kyrgyzstan,1950,72.9500,51.9200,27.1500,2.3200
Kyrgyzstan,1955,79.8600,59.2000,32.9300,2.8700
Kyrgyzstan,1960,88.3500,73.9300,45.7300,4.5600
Kyrgyzstan,1965,94.7800,85.9200,60.7600,5.9600
Kyrgyzstan,1970,98.3900,95.1500,75.1700,7.8300
Kyrgyzstan,1975,99.3200,97.9500,80.0900,7.4700
Kyrgyzstan,1980,99.6200,98.8000,82.1900,7.1900
Kyrgyzstan,1985,99.6300,98.9900,82.6900,6.8200
Kyrgyzstan,1990,99.6600,99.0600,83.7000,6.2300
Kyrgyzstan,1995,99.6500,99.0800,84.4100,5.8400
Kyrgyzstan,2000,99.5700,98.9600,86.4800,6.3000
Kyrgyzstan,2005,99.6700,98.8700,89.0200,21.1500
Kyrgyzstan,2010,99.5800,98.6800,88.6400,7.3800
Kyrgyzstan,2015,99.1400,98.3800,90.6100,8.1200
Kyrgyzstan,2020,99.5600,98.8000,92.6900,8.1000
Kyrgyzstan,2025,99.5400,98.7600,93.6700,8.5000
Lao People's Democratic Republic,1950,14.2700,1.8100,1.1200,0.2900
Lao People's Democratic Republic,1955,18.8700,2.7900,1.7600,0.4800
Lao People's Democratic Republic,1960,24.2200,4.1600,2.6800,0.7700
Lao People's Democratic Republic,1965,29.9700,5.8900,3.8700,1.1600
Lao People's Democratic Republic,1970,36.6200,8.3400,5.5100,1.8100
Lao People's Democratic Republic,1975,42.8500,10.8500,7.4400,2.4300
Lao People's Democratic Republic,1980,51.4900,15.3600,10.5800,3.7000
Lao People's Democratic Republic,1985,57.0800,18.0100,12.0800,4.5300
Lao People's Democratic Republic,1990,63.0700,21.9800,13.4500,4.9100
Lao People's Democratic Republic,1995,64.6900,22.0200,11.9600,4.0700
Lao People's Democratic Republic,2000,67.4600,23.5500,12.4000,4.5200
Lao People's Democratic Republic,2005,72.6500,30.0000,16.6400,6.4400
Lao People's Democratic Republic,2010,77.1200,35.7600,21.1700,7.3200
Lao People's Democratic Republic,2015,80.9300,41.7100,26.2200,7.8300
Lao People's Democratic Republic,2020,82.4200,48.7200,33.0200,9.8900
Lao People's Democratic Republic,2025,85.0500,56.4400,40.8000,12.3400
Latin America and the Caribbean,1950,35.7200,13.5000,7.3400,1.5100
Latin America and the Caribbean,1955,39.3000,16.4300,9.2500,2.0000
Latin America and the Caribbean,1960,44.0400,20.4200,11.8400,2.7100
Latin America and the Caribbean,1965,49.9300,25.7500,15.4900,3.8000
Latin America and the Caribbean,1970,57.0600,32.3300,20.0800,5.0600
Latin America and the Caribbean,1975,64.1100,39.4500,24.7700,6.2000
Latin America and the Caribbean,1980,70.4700,46.3600,29.1700,7.0900
Latin America and the Caribbean,1985,75.2000,52.2400,32.8500,7.6800
Latin America and the Caribbean,1990,78.7500,56.6800,35.5400,8.0200
Latin America and the Caribbean,1995,81.9500,60.9000,38.5600,8.6100
Latin America and the Caribbean,2000,84.7400,65.3100,42.6900,9.5600
Latin America and the Caribbean,2005,87.6500,70.1800,47.4900,10.6200
Latin America and the Caribbean,2010,90.3600,74.6300,52.1400,12.1300
Latin America and the Caribbean,2015,91.6400,78.6600,56.6500,14.2700
Latin America and the Caribbean,2020,93.0800,81.9200,60.7300,14.0400
Latin America and the Caribbean,2025,93.9700,84.7500,64.5600,15.2300
Latvia,1950,97.8800,84.3100,37.9200,3.7200
Latvia,1955,97.9800,85.5500,42.0000,4.5400
Latvia,1960,99.0800,93.5500,56.1300,6.0100
Latvia,1965,99.5000,96.8900,63.6700,6.2600
Latvia,1970,99.6700,98.8600,75.9300,7.8600
Latvia,1975,99.7600,99.3300,83.2800,9.4100
Latvia,1980,99.7700,99.4800,88.6500,10.3600
Latvia,1985,99.7100,99.4800,90.6900,10.8500
Latvia,1990,99.6500,99.3500,90.2000,11.4300
Latvia,1995,99.6000,99.1300,84.6900,12.4800
Latvia,2000,99.5100,98.5000,78.6700,14.1600
Latvia,2005,99.3900,98.3300,79.6100,15.0400
Latvia,2010,99.4900,97.4800,81.3200,25.0300
Latvia,2015,98.9500,97.7000,81.1100,17.9500
Latvia,2020,117.3600,116.3200,101.6900,36.0100
Latvia,2025,118.3700,117.3300,104.4300,38.1600
Lebanon,1950,23.0400,9.2500,2.8600,0.9700
Lebanon,1955,33.2300,14.8100,4.9800,1.7300
Lebanon,1960,39.9200,18.9500,6.7400,2.3700
Lebanon,1965,51.8900,26.9800,10.1900,3.6800
Lebanon,1970,63.6700,36.0500,14.6100,5.4800
Lebanon,1975,73.6100,44.8500,19.1500,7.4600
Lebanon,1980,81.3800,53.0800,23.9000,9.7000
Lebanon,1985,87.2000,60.3800,28.6400,12.1500
Lebanon,1990,91.3100,66.5900,33.0800,14.6600
Lebanon,1995,94.2000,72.0000,38.0900,17.8200
Lebanon,2000,95.4000,75.9300,45.7700,21.8800
Lebanon,2005,97.5500,81.5800,55.1600,32.9000
Lebanon,2010,97.6700,83.2000,60.7800,30.5000
Lebanon,2015,97.6400,85.0300,66.9600,35.0900
Lebanon,2020,97.8500,86.8400,72.1300,37.3300
Lebanon,2025,97.8200,88.0500,75.8000,39.3200
Lesotho,1950,9.6000,3.7500,2.3000,0.7400
Lesotho,1955,12.4500,5.1100,3.0400,0.9600
Lesotho,1960,15.5700,6.5900,3.7700,1.1800
Lesotho,1965,18.9200,8.0700,4.4400,1.3700
Lesotho,1970,23.1500,9.9600,5.3100,1.6200
Lesotho,1975,29.0300,13.2100,6.1700,1.7500
Lesotho,1980,37.5300,16.3100,6.7500,1.9900
Lesotho,1985,48.4700,19.5500,8.7100,2.4500
Lesotho,1990,57.4900,23.8100,10.8500,2.6700
Lesotho,1995,61.7800,25.4900,12.0200,3.2800
Lesotho,2000,64.2700,30.7400,14.8000,3.7500
Lesotho,2005,69.0300,35.4200,18.1200,4.4900
Lesotho,2010,72.8900,40.3200,27.5700,11.3800
Lesotho,2015,73.9500,42.7800,24.2900,5.5100
Lesotho,2020,76.7400,49.1600,28.9900,6.6900
Lesotho,2025,78.7800,55.5500,33.8600,7.5100
Liberia,1950,7.6300,4.3900,1.7100,0.1000
Liberia,1955,10.4900,6.5600,2.5900,0.1400
Liberia,1960,14.1800,9.7200,3.9000,0.2100
Liberia,1965,18.0300,12.6600,5.0900,0.2600
Liberia,1970,23.1000,17.7400,7.2500,0.3600
Liberia,1975,29.8300,24.1800,10.2500,0.4900
Liberia,1980,34.1500,27.4200,11.2100,0.4800
Liberia,1985,38.6600,30.4700,12.0900,0.4500
Liberia,1990,40.9700,31.1000,11.6100,0.3600
Liberia,1995,40.6500,29.3600,10.4600,0.2600
Liberia,2000,44.1400,30.6400,10.7900,0.2600
Liberia,2005,47.2700,31.1300,14.5900,0.5600
Liberia,2010,47.2300,27.5400,8.9500,0.2000
Liberia,2015,49.9600,30.3000,10.2700,0.2400
Liberia,2020,54.1600,34.6400,12.2900,0.2800
Liberia,2025,59.2500,39.6500,14.9100,0.4200
Libyan Arab Jamahiriya,2020,89.1600,81.7700,59.8700,20.4400
Libyan Arab Jamahiriya,2025,90.8800,85.4800,65.7200,23.2700
Lithuania,1950,88.2500,44.1000,25.7800,6.8700
Lithuania,1955,89.5700,50.8100,30.8300,8.6700
Lithuania,1960,94.9500,70.1800,45.0700,12.8200
Lithuania,1965,97.9000,85.1800,58.1000,15.5300
Lithuania,1970,99.1600,96.3500,78.6200,20.3900
Lithuania,1975,99.5700,98.8800,88.4200,23.4400
Lithuania,1980,99.6300,99.3200,92.7200,25.3100
Lithuania,1985,99.6300,99.4400,93.8900,25.5700
Lithuania,1990,99.6100,99.4200,93.4600,24.8800
Lithuania,1995,99.4300,99.0800,88.6600,23.0200
Lithuania,2000,99.1300,97.9700,82.5700,21.9200
Lithuania,2005,99.0800,98.6000,85.4800,23.3800
Lithuania,2010,99.6400,98.8800,89.6200,41.4400
Lithuania,2015,98.3500,97.9500,88.5300,26.1400
Lithuania,2020,126.3400,125.8700,117.8000,53.2600
Lithuania,2025,126.6600,126.1300,119.1200,54.0500
Luxembourg,1950,99.9400,46.8900,28.6900,2.9500
Luxembourg,1955,99.9500,54.6900,35.9400,4.2900
Luxembourg,1960,99.9500,60.3300,40.7300,5.4400
Luxembourg,1965,99.9600,68.0200,48.6900,7.1800
Luxembourg,1970,99.9700,71.3900,52.9300,8.5900
Luxembourg,1975,99.9700,74.9000,56.1900,8.9700
Luxembourg,1980,99.9800,78.3100,59.8800,9.0100
Luxembourg,1985,99.9800,79.7100,62.0900,9.8700
Luxembourg,1990,99.9800,82.8000,64.1900,11.2900
Luxembourg,1995,99.9900,86.1500,67.9200,13.4200
Luxembourg,2000,99.9900,90.4100,73.2000,15.3300
Luxembourg,2005,100.0000,94.4500,78.5200,16.9500
Luxembourg,2010,100.0000,95.1800,83.2400,27.0200
Luxembourg,2015,99.9800,98.1900,84.9900,20.6200
Luxembourg,2020,120.6000,119.1400,107.4500,41.2400
Luxembourg,2025,122.0100,120.4800,109.8200,44.7900
Macao Special Administrative Region of China,1950,28.2400,5.9000,2.6900,0.2500
Macao Special Administrative Region of China,1955,38.8300,10.2200,4.7400,0.4800
Macao Special Administrative Region of China,1960,50.3100,16.5700,7.8200,0.8600
Macao Special Administrative Region of China,1965,61.4400,25.0000,12.0300,1.4000
Macao Special Administrative Region of China,1970,71.8900,35.9000,17.7800,2.1400
Macao Special Administrative Region of China,1975,80.0600,46.4200,23.3500,3.1700
Macao Special Administrative Region of China,1980,85.2200,56.7900,29.4600,3.3900
Macao Special Administrative Region of China,1985,90.2200,67.3500,36.0100,5.2200
Macao Special Administrative Region of China,1990,93.9100,76.9800,43.3400,8.9100
Macao Special Administrative Region of China,1995,96.4700,83.6200,53.2900,12.4700
Macao Special Administrative Region of China,2000,97.9300,88.8400,65.8400,16.6100
Macao Special Administrative Region of China,2005,98.4300,90.7500,71.6700,19.4800
Macao Special Administrative Region of China,2010,98.9400,93.2800,78.7200,29.3900
Macao Special Administrative Region of China,2015,99.0100,93.4300,80.3400,26.7400
Macao Special Administrative Region of China,2020,99.0500,93.9200,83.5400,27.1200
Macao Special Administrative Region of China,2025,98.2800,93.5100,84.4600,29.0900
Madagascar,1950,9.4600,3.5200,0.9600,0.3300
Madagascar,1955,11.9500,4.8300,1.3900,0.5000
Madagascar,1960,15.3100,6.6800,2.0900,0.7700
Madagascar,1965,20.0000,9.5900,3.2100,1.3900
Madagascar,1970,24.8600,10.7100,3.5100,1.6100
Madagascar,1975,28.4100,12.8500,4.7700,1.9700
Madagascar,1980,31.4100,14.9100,4.9900,1.8300
Madagascar,1985,39.7800,18.3400,5.1800,1.6200
Madagascar,1990,43.8200,18.0900,5.1900,1.5100
Madagascar,1995,37.7300,14.1700,3.9400,1.2300
Madagascar,2000,40.1500,16.1300,5.0200,1.4600
Madagascar,2005,33.9200,12.8700,6.0200,2.3000
Madagascar,2010,40.3600,17.2000,6.8300,1.7800
Madagascar,2015,47.5700,23.0700,9.6700,2.0000
Madagascar,2020,52.2700,28.5400,12.5600,2.7000
Madagascar,2025,56.7100,34.3100,15.8100,3.2000
Malawi,1950,12.1000,6.1700,0.9400,0.0700
Malawi,1955,14.5900,7.9100,1.3300,0.1100
Malawi,1960,18.5700,11.1300,1.7200,0.1900
Malawi,1965,23.7000,15.0100,2.4200,0.3100
Malawi,1970,28.3900,18.2500,3.2100,0.4800
Malawi,1975,32.4400,21.3500,3.9500,0.5700
Malawi,1980,37.0900,25.1500,5.1100,0.7100
Malawi,1985,40.2800,27.2500,5.9400,0.7900
Malawi,1990,42.7600,28.9700,7.1700,0.7500
Malawi,1995,47.2600,32.8200,9.8700,0.7900
Malawi,2000,53.8600,38.7000,12.3600,0.9500
Malawi,2005,59.3800,42.5000,15.7600,1.3300
Malawi,2010,61.3900,44.8800,15.2500,1.1000
Malawi,2015,69.8000,54.3400,20.4400,1.4100
Malawi,2020,74.7900,60.9900,24.8800,1.7200
Malawi,2025,78.9600,66.6300,29.2800,2.0400
Malaysia,1950,16.7600,9.6500,6.7700,1.6300
Malaysia,1955,22.6700,12.5300,8.4900,1.7100
Malaysia,1960,31.2500,16.4500,11.0700,2.2700
Malaysia,1965,44.5200,24.9600,16.6600,3.4500
Malaysia,1970,56.9600,33.1700,21.7500,3.8200
Malaysia,1975,74.3600,50.5100,33.1000,6.2500
Malaysia,1980,80.0200,59.7400,42.1300,8.2800
Malaysia,1985,86.1100,73.3600,53.7600,10.5100
Malaysia,1990,89.0600,80.4100,61.4600,12.5600
Malaysia,1995,90.7200,84.3800,66.8100,16.6200
Malaysia,2000,91.6600,85.8300,72.6100,20.6300
Malaysia,2005,94.4700,90.8100,79.7600,24.0200
Malaysia,2010,95.1500,92.1600,85.6500,28.7600
Malaysia,2015,97.6200,96.2700,89.1800,33.7500
Malaysia,2020,97.9900,97.0500,91.3800,32.7100
Malaysia,2025,97.9800,96.8900,92.2000,35.9400
Maldives,1950,0.5100,0.1200,0.0100,0.0000
Maldives,1955,1.1800,0.3000,0.0500,0.0100
Maldives,1960,2.6000,0.6700,0.1500,0.0300
Maldives,1965,5.4200,1.4100,0.4000,0.0800
Maldives,1970,10.3800,2.7100,0.9700,0.2100
Maldives,1975,20.4000,5.7000,2.3000,0.4500
Maldives,1980,27.7700,7.5400,3.9200,1.0800
Maldives,1985,40.0100,10.1100,6.5300,2.1100
Maldives,1990,62.2800,16.0000,10.0300,3.5100
Maldives,1995,79.2800,28.5500,14.1400,5.2600
Maldives,2000,90.4700,44.4700,19.0500,7.3300
Maldives,2005,95.0200,68.3200,26.7800,10.1400
Maldives,2010,96.7200,80.0200,31.4100,11.8200
Maldives,2015,97.3400,87.1800,32.6100,11.7700
Maldives,2020,112.9700,105.2200,54.4400,29.9400
Maldives,2025,113.3700,106.8500,60.3500,31.9100
Mali,1950,2.2000,0.8000,0.2800,0.1200
Mali,1955,2.8300,1.2100,0.4600,0.2100
Mali,1960,3.3700,1.6300,0.6800,0.3100
Mali,1965,4.2600,2.3200,1.0200,0.4700
Mali,1970,6.3100,3.8100,1.6400,0.7600
Mali,1975,9.8400,6.0100,2.7800,1.3000
Mali,1980,11.6800,7.0000,3.1900,1.5000
Mali,1985,12.7200,6.9400,2.8400,1.3400
Mali,1990,12.7600,6.7200,2.7300,1.2800
Mali,1995,12.7100,7.2600,3.3100,1.5000
Mali,2000,16.6000,10.2000,4.7700,2.0400
Mali,2005,19.0300,12.9300,7.7700,3.4500
Mali,2010,26.7500,18.7000,9.2200,3.5900
Mali,2015,32.6800,23.9600,12.1900,3.9200
Mali,2020,39.8200,30.5100,15.9400,5.0500
Mali,2025,47.1800,37.5500,20.0900,6.3700
Malta,1950,81.7500,26.9000,9.1800,4.0900
Malta,1955,86.9400,29.3800,9.8400,4.3600
Malta,1960,94.1500,36.4100,12.9600,5.6600
Malta,1965,98.5600,42.6000,15.2200,6.7500
Malta,1970,99.7600,45.1400,17.0600,7.3900
Malta,1975,99.9200,52.7300,20.8200,8.2800
Malta,1980,99.9700,79.9900,25.4300,9.9400
Malta,1985,99.9900,99.3800,32.5200,12.8400
Malta,1990,100.0000,99.6600,39.2500,15.3600
Malta,1995,100.0000,99.5200,45.0300,18.8000
Malta,2000,100.0100,99.4800,48.9300,21.1700
Malta,2005,100.0100,99.7700,58.9700,25.5500
Malta,2010,100.0000,99.6300,68.4700,34.2200
Malta,2015,100.0000,99.9000,75.4500,33.7700
Malta,2020,99.9800,99.9000,80.6000,35.6700
Malta,2025,99.7700,99.5000,84.7000,37.6800
Martinique,1950,33.4600,5.3300,1.6100,0.2700
Martinique,1955,51.9500,13.6900,5.4400,0.9200
Martinique,1960,75.2400,36.0400,19.1500,3.8000
Martinique,1965,80.9300,44.5500,25.2200,4.6600
Martinique,1970,85.6400,52.9500,32.1300,5.5600
Martinique,1975,89.3100,60.3500,38.8000,6.5000
Martinique,1980,92.0000,67.3200,44.3500,6.4400
Martinique,1985,94.0600,73.6500,50.5800,6.5000
Martinique,1990,95.7200,79.2000,57.4400,8.2700
Martinique,1995,97.1000,84.7100,63.7900,10.6900
Martinique,2000,98.0900,86.8200,67.1800,11.5400
Martinique,2005,98.5000,90.7300,77.7100,24.5900
Martinique,2010,98.5900,89.5600,71.5300,13.2600
Martinique,2015,99.3500,91.1100,74.5700,14.6500
Martinique,2020,99.6500,92.4700,77.0800,14.8400
Martinique,2025,99.3900,92.9800,78.4400,15.5000
Mauritania,2020,47.8900,32.8500,12.5800,3.4300
Mauritania,2025,54.2700,39.5200,15.7900,4.2600
Mauritius,1950,24.2800,11.8900,6.5000,0.2800
Mauritius,1955,31.1600,14.4600,8.3100,0.3700
Mauritius,1960,38.6100,16.6800,9.9600,0.4500
Mauritius,1965,46.0800,18.8900,11.6600,0.5400
Mauritius,1970,53.3200,22.2000,14.1600,0.6600
Mauritius,1975,59.2900,30.7500,21.9300,1.0900
Mauritius,1980,66.6300,37.8400,27.1300,1.2700
Mauritius,1985,71.7500,45.1400,29.1100,1.0000
Mauritius,1990,73.5000,48.0300,30.6900,1.2500
Mauritius,1995,75.1600,51.0200,34.1600,1.8900
Mauritius,2000,77.2400,54.2100,38.5300,2.6000
Mauritius,2005,86.4000,65.3400,49.3600,3.6900
Mauritius,2010,87.6800,70.4200,57.5000,7.7900
Mauritius,2015,95.7000,80.5500,66.6900,6.5800
Mauritius,2020,97.4900,85.5900,72.9900,6.9700
Mauritius,2025,98.0100,88.8400,77.5800,7.8300
Mayotte,2020,99.0600,91.7100,71.2700,14.4200
Mayotte,2025,98.0800,91.7800,72.8000,14.4900
Melanesia,1950,34.7200,10.8900,5.6800,2.5700
Melanesia,1955,41.4900,13.6300,6.6700,3.1400
Melanesia,1960,47.1600,16.9000,7.8000,4.0300
Melanesia,1965,57.4900,21.3600,9.1100,4.6100
Melanesia,1970,68.0500,27.5100,12.3700,6.0500
Melanesia,1975,74.8300,36.5800,16.7500,7.9600
Melanesia,1980,80.6400,47.0400,19.0200,8.2100
Melanesia,1985,84.0800,54.2900,21.5800,8.1400
Melanesia,1990,85.6300,58.4700,26.2400,9.7800
Melanesia,1995,85.9700,59.9800,33.1600,12.0800
Melanesia,2000,86.8100,64.4700,39.1000,14.3500
Melanesia,2005,88.1200,70.1800,48.4600,19.3200
Melanesia,2010,87.4100,71.0000,49.0200,17.7300
Melanesia,2015,85.3400,72.3500,52.6900,19.2400
Melanesia,2020,70.7100,58.8300,38.7000,8.8200
Melanesia,2025,72.5600,64.1400,44.1000,9.6800
Mexico,1950,17.3900,5.7800,3.1700,0.5900
Mexico,1955,24.9200,9.4100,5.2300,1.0300
Mexico,1960,33.9000,14.4900,8.2100,1.7100
Mexico,1965,43.7400,21.0000,12.0900,2.6300
Mexico,1970,53.8100,28.6400,16.6800,3.7400
Mexico,1975,62.3900,36.0300,20.9800,4.8100
Mexico,1980,71.5800,45.6100,26.9000,6.1800
Mexico,1985,78.3900,55.5100,31.8000,6.9300
Mexico,1990,84.3600,63.8000,34.1800,6.9100
Mexico,1995,88.1600,69.1600,35.6600,7.2800
Mexico,2000,89.5500,72.0900,38.2800,7.9900
Mexico,2005,92.1900,77.3900,43.8000,9.1900
Mexico,2010,94.6600,82.6100,49.7700,10.0600
Mexico,2015,96.2700,86.0600,54.2100,11.2900
Mexico,2020,109.6600,100.9400,71.6800,25.0800
Mexico,2025,111.0300,104.1200,77.4500,27.1200
Micronesia,1950,23.1600,10.5100,3.8200,0.3600
Micronesia,1955,31.3400,15.3500,5.7800,0.9000
Micronesia,1960,41.8200,23.0200,9.1200,1.8800
Micronesia,1965,54.1600,33.6000,14.1300,3.2100
